X Y Z
-3.838160 -2.763516 23.554196
-3.743034 -2.913318 23.040451
-3.671861 -3.076385 22.543626
-3.623608 -3.252457 22.064218
-3.597333 -3.441571 21.602771
-3.592196 -3.644020 21.159896
-3.607479 -3.860314 20.736294
-3.642587 -4.091146 20.332770
-3.697058 -4.337367 19.950262
-3.770560 -4.599948 19.589855
-3.862889 -4.879955 19.252808
-3.973967 -5.178522 18.940573
-4.103832 -5.496812 18.654827
-4.252629 -5.835989 18.397495
-4.420598 -6.197172 18.170777
-4.608062 -6.581389 17.977181
-4.815399 -6.989522 17.819548
-5.043029 -7.422235 17.701081
-5.291381 -7.879895 17.625361
-5.560859 -8.362474 17.596364
-5.851802 -8.869431 17.618461
-6.164436 -9.399583 17.696399
-6.498814 -9.950947 17.835260
-6.854753 -10.520577 18.040386
-7.231750 -11.104373 18.317262
-7.628898 -11.696898 18.671338
-8.044786 -12.291192 19.107801
-8.477394 -12.878617 19.631259
-8.923988 -13.448739 20.245350
-9.381012 -13.989303 20.952276
-9.843996 -14.486308 21.752257
-10.307488 -14.924246 22.642947
-10.765023 -15.286523 23.618841
-11.209143 -15.556110 24.670737
-11.631494 -15.716405 25.785332
-12.023001 -15.752320 26.945048
-12.374138 -15.651497 28.128172
-12.675293 -15.405573 29.309392
-12.917215 -15.011341 30.460773
-13.091514 -14.471640 31.553128
-13.191181 -13.795801 32.557723
-13.211076 -12.999549 33.448121
-13.148326 -12.104268 34.201967
-13.002588 -11.135713 34.802479
-12.776148 -10.122277 35.239439
-12.473824 -9.093044 35.509570
-12.102697 -8.075861 35.616268
-11.671696 -7.095678 35.568762
-11.191085 -6.173305 35.380865
-10.671895 -5.324687 35.069519
-10.125384 -4.560701 34.653313
-9.562533 -3.887382 34.151161
-8.993641 -3.306487 33.581225
-8.428018 -2.816252 32.960149
-7.873784 -2.412233 32.302585
-7.337765 -2.088119 31.620995
-6.825479 -1.836469 30.925642
-6.341179 -1.649327 30.224741
-5.887955 -1.518704 29.524684
-5.467852 -1.436933 28.830317
-5.082018 -1.396907 28.145212
-4.730851 -1.392230 27.471931
-4.414136 -1.417289 26.812256
-4.131185 -1.467270 26.167386
-3.880957 -1.538144 25.538095
-3.662161 -1.626618 24.924865
-3.473349 -1.730080 24.327978
-3.312991 -1.846529 23.747596
-3.179544 -1.974512 23.183816
-3.071491 -2.113052 22.636710
-2.987391 -2.261594 22.106359
-2.925905 -2.419942 21.592874
-2.885816 -2.588214 21.096413
-2.866051 -2.766797 20.617201
-2.865684 -2.956309 20.155540
-2.883947 -3.157569 19.711824
-2.920232 -3.371567 19.286554
-2.974091 -3.599446 18.880352
-3.045232 -3.842474 18.493983
-3.133519 -4.102034 18.128368
-3.238964 -4.379597 17.784614
-3.361721 -4.676713 17.464039
-3.502081 -4.994983 17.168197
-3.660460 -5.336036 16.898917
-3.837391 -5.701503 16.658336
-4.033510 -6.092973 16.448942
-4.249537 -6.511950 16.273610
-4.486265 -6.959788 16.135652
-4.744524 -7.437616 16.038857
-5.025164 -7.946238 15.987530
-5.329005 -8.486017 15.986524
-5.656799 -9.056724 16.041259
-6.009169 -9.657368 16.157720
-6.386539 -10.285983 16.342425
-6.789048 -10.939394 16.602351
-7.216452 -11.612956 16.944798
-7.668004 -12.300266 17.377180
-8.142324 -12.992886 17.906725
-8.637250 -13.680076 18.540059
-9.149685 -14.348597 19.282660
-9.675440 -14.982610 20.138195
-10.209094 -15.563750 21.107720
-10.743884 -16.071427 22.188800
-11.271645 -16.483424 23.374608
-11.782835 -16.776850 24.653096
-12.266660 -16.929454 26.006367
-12.711331 -16.921279 27.410430
-13.104470 -16.736544 28.835464
-13.433655 -16.365553 30.246744
-13.687088 -15.806404 31.606268
-13.854341 -15.066171 32.875022
-13.927105 -14.161313 34.015685
-13.899863 -13.117109 34.995451
-13.770399 -11.966115 35.788586
-13.540060 -10.745777 36.378311
-13.213752 -9.495524 36.757757
-12.799637 -8.253767 36.929852
-12.308596 -7.055196 36.906231
-11.753511 -5.928737 36.705409
-11.148457 -4.896330 36.350537
-10.507903 -3.972551 35.867120
-9.845983 -3.164978 35.280958
-9.175904 -2.475074 34.616520
-8.509506 -1.899387 33.895814
-7.856991 -1.430845 33.137759
-7.226790 -1.059989 32.357964
-6.625561 -0.776051 31.568831
-6.058278 -0.567819 30.779846
-5.528378 -0.424290 29.997996
-5.037953 -0.335112 29.228211
-4.587957 -0.290870 28.473795
-4.178406 -0.283229 27.736816
-3.808576 -0.304986 27.018430
-3.477182 -0.350045 26.319151
-3.182531 -0.413360 25.639056
-2.922660 -0.490839 24.977944
-2.695442 -0.579244 24.335450
-2.498686 -0.676091 23.711122
-2.330201 -0.779539 23.104483
-2.187860 -0.888306 22.515059
-2.069637 -1.001577 21.942408
-1.973643 -1.118933 21.386130
-1.898145 -1.240286 20.845874
-1.841580 -1.365822 20.321345
-1.802563 -1.495960 19.812304
-1.779889 -1.631312 19.318570
-1.772537 -1.772657 18.840022
-1.779662 -1.920916 18.376603
-1.800593 -2.077135 17.928323
-1.834831 -2.242478 17.495268
-1.882037 -2.418214 17.077604
-1.942032 -2.605715 16.675589
-2.014790 -2.806455 16.289587
-2.100430 -3.022008 15.920082
-2.199217 -3.254051 15.567700
-2.311554 -3.504364 15.233224
-2.437981 -3.774831 14.917631
-2.579170 -4.067438 14.622115
-2.735923 -4.384269 14.348128
-2.909169 -4.727500 14.097420
-3.099959 -5.099378 13.872090
-3.309461 -5.502203 13.674640
-3.538950 -5.938288 13.508036
-3.789801 -6.409911 13.375782
-4.063469 -6.919245 13.281988
-4.361468 -7.468263 13.231456
-4.685343 -8.058611 13.229755
-5.036625 -8.691450 13.283303
-5.416779 -9.367247 13.399423
-5.827129 -10.085517 13.586393
-6.268772 -10.844504 13.853441
-6.742453 -11.640807 14.210691
-7.248429 -12.468938 14.669018
-7.786287 -13.320832 15.239778
-8.354742 -14.185327 15.934385
-8.951396 -15.047655 16.763680
-9.572483 -15.889010 17.737062
-10.212600 -16.686276 18.861367
-10.864446 -17.412044 20.139474
-11.518617 -18.035060 21.568726
-12.163481 -18.521245 23.139264
-12.785200 -18.835411 24.832490
-13.367948 -18.943722 26.619945
-13.894374 -18.816812 28.462958
-14.346343 -18.433308 30.313405
-14.705938 -17.783299 32.115834
-14.956680 -16.871151 33.810990
-15.084830 -15.717015 35.340484
-15.080634 -14.356520 36.652013
-14.939317 -12.838430 37.704318
-14.661675 -11.220493 38.470982
-14.254142 -9.564103 38.942393
-13.728330 -7.928694 39.125546
-13.100104 -6.366784 39.041858
-12.388329 -4.920399 38.723531
-11.613485 -3.619226 38.209254
-10.796321 -2.480450 37.539992
-9.956684 -1.509944 36.755451
-9.112626 -0.704310 35.891532
-8.279805 -0.053289 34.978831
-7.471180 0.457867 34.042078
-6.696938 0.846328 33.100259
-5.964617 1.130039 32.167203
-5.279342 1.326524 31.252397
-4.644134 1.452103 30.361862
-4.060254 1.521444 29.498992
-3.527533 1.547355 28.665278
-3.044693 1.540770 27.860906
-2.609624 1.510835 27.085219
-2.219626 1.465060 26.337068
-1.871612 1.409514 25.615048
-1.562276 1.349014 24.917673
-1.288218 1.287321 24.243477
-1.046049 1.227314 23.591078
-0.832465 1.171150 22.959208
-0.644299 1.120407 22.346729
-0.478559 1.076202 21.752628
-0.332450 1.039292 21.176009
-0.203384 1.010170 20.616084
-0.088982 0.989125 20.072158
0.012927 0.976313 19.543616
0.104321 0.971797 19.029913
0.186990 0.975593 18.530562
0.262554 0.987699 18.045127
0.332483 1.008119 17.573218
0.398103 1.036889 17.114482
0.460623 1.074088 16.668602
0.521147 1.119855 16.235296
0.580689 1.174396 15.814314
0.640191 1.237999 15.405438
0.700537 1.311035 15.008486
0.762564 1.393971 14.623312
0.827083 1.487374 14.249808
0.894884 1.591918 13.887913
0.966752 1.708392 13.537616
1.043478 1.837705 13.198965
1.125871 1.980898 12.872074
1.214768 2.139145 12.557138
1.311046 2.313771 12.254444
1.415631 2.506252 11.964390
1.529510 2.718232 11.687502
1.653740 2.951525 11.424464
1.789460 3.208131 11.176142
1.937900 3.490236 10.943622
2.100388 3.800224 10.728255
2.278365 4.140671 10.531699
2.473388 4.514348 10.355990
2.687139 4.924206 10.203602
2.921426 5.373351 10.077535
3.178191 5.865013 9.981411
3.459499 6.402481 9.919580
3.767532 6.989021 9.897245
4.104570 7.627756 9.920598
4.472958 8.321493 9.996967
4.875063 9.072500 10.134960
5.313202 9.882205 10.344611
5.789554 10.750802 10.637495
6.306029 11.676755 11.026789
6.864099 12.656183 11.527254
7.464586 13.682124 12.155072
8.107388 14.743674 12.927480
8.791145 15.825057 13.862121
9.512853 16.904674 14.976013
10.267420 17.954270 16.284069
11.047205 18.938395 17.797084
11.841572 19.814422 19.519207
12.636521 20.533430 21.445018
13.414506 21.042279 23.556471
14.154526 21.287125 25.820204
14.832613 21.218400 28.185890
15.422822 20.796984 30.586418
15.898722 20.000780 32.940591
16.235362 18.830512 35.158703
16.411497 17.313304 37.150665
16.411779 15.502795 38.835584
16.228564 13.475134 40.151064
15.862971 11.321266 41.060250
15.324977 9.136885 41.555085
14.632525 7.012084 41.655161
13.809791 5.022737 41.402706
12.884949 3.225011 40.855095
11.887792 1.653461 40.076675
10.847561 0.322283 39.131450
9.791214 -0.771267 38.077616
8.742242 -1.642428 36.964281
7.720029 -2.314429 35.830186
6.739681 -2.814565 34.703926
5.812196 -3.171157 33.605127
4.944873 -3.411455 32.546068
4.141827 -3.560344 31.533394
3.404557 -3.639705 30.569686
2.732490 -3.668221 29.654781
2.123483 -3.661476 28.786807
1.574253 -3.632218 27.962949
1.080738 -3.590707 27.179991
0.638394 -3.545074 26.434668
0.242423 -3.501679 25.723894
-0.112048 -3.465431 25.044877
-0.429839 -3.440073 24.395183
-0.715618 -3.428430 23.772747
-0.973846 -3.432611 23.175861
-1.208728 -3.454187 22.603153
-1.424202 -3.494333 22.053555
-1.623927 -3.553942 21.526276
-1.811288 -3.633726 21.020773
-1.989413 -3.734285 20.536735
-2.161184 -3.856173 20.074063
-2.329262 -3.999938 19.632866
-2.496108 -4.166162 19.213453
-2.664006 -4.355482 18.816339
-2.835089 -4.568608 18.442256
-3.011356 -4.806327 18.092160
-3.194695 -5.069503 17.767257
-3.386901 -5.359068 17.469023
-3.589687 -5.676003 17.199234
-3.804701 -6.021310 16.959993
-4.033527 -6.395977 16.753776
-4.277689 -6.800918 16.583456
-4.538648 -7.236917 16.452353
-4.817790 -7.704535 16.364263
-5.116410 -8.204011 16.323493
-5.435677 -8.735130 16.334882
-5.776606 -9.297074 16.403808
-6.139997 -9.888235 16.536173
-6.526375 -10.506009 16.738349
-6.935912 -11.146559 17.017083
-7.368325 -11.804557 17.379340
-7.822771 -12.472916 17.832064
-8.297714 -13.142532 18.381852
-8.790795 -13.802065 19.034511
-9.298683 -14.437783 19.794498
-9.816939 -15.033538 20.664250
-10.339900 -15.570918 21.643398
-10.860595 -16.029635 22.727943
-11.370719 -16.388212 23.909426
-11.860700 -16.625007 25.174226
-12.319859 -16.719557 26.503106
-12.736710 -16.654207 27.871143
-13.099387 -16.415885 29.248204
-13.396201 -15.997837 30.600036
-13.616300 -15.401056 31.889993
-13.750371 -14.635159 33.081305
-13.791326 -13.718477 34.139654
-13.734889 -12.677236 35.035744
-13.580005 -11.543861 35.747508
-13.329006 -10.354592 36.261622
-12.987527 -9.146724 36.574099
-12.564154 -7.955880 36.689927
-12.069870 -6.813644 36.621854
-11.517347 -5.745858 36.388571
-10.920194 -4.771685 36.012607
-10.292215 -3.903434 35.518246
-9.646757 -3.147016 34.929705
-8.996185 -2.502843 34.269722
-8.351506 -1.966965 33.558611
-7.722141 -1.532265 32.813753
-7.115830 -1.189578 32.049454
-6.538644 -0.928658 31.277064
-5.995083 -0.738947 30.505279
-5.488222 -0.610148 29.740519
-5.019891 -0.532621 28.987339
-4.590872 -0.497620 28.248821
-4.201091 -0.497425 27.526923
-3.849793 -0.525376 26.822778
-3.535716 -0.575853 26.136931
-3.257229 -0.644212 25.469527
-3.012459 -0.726705 24.820454
-2.799394 -0.820383 24.189447
-2.615967 -0.923001 23.576159
-2.460125 -1.032922 22.980217
-2.329880 -1.149036 22.401250
-2.223350 -1.270674 21.838918
-2.138787 -1.397546 21.292919
-2.074599 -1.529680 20.763002
-2.029358 -1.667368 20.248973
-2.001814 -1.811131 19.750696
-1.990894 -1.961683 19.268101
-1.995703 -2.119901 18.801185
-2.015523 -2.286811 18.350022
-2.049807 -2.463565 17.914766
-2.098176 -2.651438 17.495663
-2.160414 -2.851815 17.093062
-2.236463 -3.066186 16.707432
-2.326415 -3.296147 16.339373
-2.430514 -3.543394 15.989644
-2.549143 -3.809720 15.659183
-2.682826 -4.097015 15.349139
-2.832222 -4.407254 15.060902
-2.998116 -4.742494 14.796146
-3.181421 -5.104852 14.556871
-3.383164 -5.496484 14.345454
-3.604480 -5.919550 14.164706
-3.846602 -6.376166 14.017933
-4.110841 -6.868338 13.909006
-4.398565 -7.397876 13.842427
-4.711170 -7.966274 13.823404
-5.050040 -8.574568 13.857916
-5.416499 -9.223143 13.952764
-5.811737 -9.911502 14.115610
-6.236732 -10.637979 14.354971
-6.692139 -11.399404 14.680166
-7.178162 -12.190706 15.101177
-7.694393 -13.004484 15.628416
-8.239626 -13.830542 16.272338
-8.811648 -14.655441 17.042890
-9.407002 -15.462110 17.948744
-10.020753 -16.229602 18.996310
-10.646249 -16.933090 20.188527
-11.274936 -17.544227 21.523461
-11.896238 -18.031994 22.992846
-12.497560 -18.364148 24.580687
-13.064460 -18.509308 26.262217
-13.581032 -18.439640 28.003456
-14.030531 -18.133932 29.761706
-14.396233 -17.580701 31.487197
-14.662496 -16.780849 33.125960
-14.815920 -15.749287 34.623766
-14.846493 -14.515080 35.930680
-14.748545 -13.119829 37.005573
-14.521385 -11.614404 37.819830
-14.169498 -10.054467 38.359596
-13.702272 -8.495506 38.626202
-13.133280 -6.988194 38.634776
-12.479243 -5.574766 38.411410
-11.758804 -4.286823 37.989510
-10.991295 -3.144641 37.405988
-10.195607 -2.157795 36.697866
-9.389289 -1.326692 35.899653
-8.587897 -0.644606 35.041631
-7.804606 -0.099811 34.149002
-7.050064 0.322446 33.241737
-6.332419 0.638304 32.334912
-5.657496 0.864036 31.439336
-5.029046 1.015171 30.562306
-4.449045 1.105944 29.708367
-3.918003 1.148999 28.879998
-3.435257 1.155288 28.078206
-2.999250 1.134091 27.302994
-2.607763 1.093121 26.553730
-2.258126 1.038678 25.829408
-1.947385 0.975812 25.128840
-1.672441 0.908501 24.450782
-1.430154 0.839813 23.794012
-1.217431 0.772061 23.157377
-1.031283 0.706935 22.539816
-0.868870 0.645627 21.940369
-0.727528 0.588930 21.358172
-0.604789 0.537323 20.792454
-0.498385 0.491050 20.242524
-0.406248 0.450176 19.707762
-0.326510 0.414635 19.187608
-0.257490 0.384275 18.681553
-0.197685 0.358885 18.189131
-0.145756 0.338225 17.709909
-0.100517 0.322039 17.243487
-0.060917 0.310078 16.789487
-0.026029 0.302104 16.347554
0.004965 0.297903 15.917350
0.032784 0.297290 15.498553
0.058064 0.300110 15.090855
0.081369 0.306246 14.693960
0.103197 0.315619 14.307583
0.123994 0.328187 13.931451
0.144162 0.343950 13.565300
0.164068 0.362947 13.208877
0.184046 0.385260 12.861938
0.204412 0.411012 12.524248
0.225463 0.440372 12.195585
0.247488 0.473550 11.875734
0.270770 0.510807 11.564491
0.295590 0.552450 11.261665
0.322239 0.598841 10.967077
0.351012 0.650395 10.680561
0.382222 0.707588 10.401965
0.416199 0.770962 10.131157
0.453297 0.841125 9.868020
0.493897 0.918765 9.612461
0.538414 1.004652 9.364412
0.587302 1.099649 9.123837
0.641057 1.204718 8.890730
0.700225 1.320935 8.665131
0.765409 1.449495 8.447127
0.837275 1.591731 8.236867
0.916558 1.749124 8.034568
1.004074 1.923315 7.840538
1.100723 2.116128 7.655186
1.207504 2.329579 7.479050
1.325525 2.565899 7.312822
1.456008 2.827548 7.157385
1.600306 3.117233 7.013847
1.759916 3.437924 6.883599
1.936484 3.792865 6.768372
2.131825 4.185584 6.670308
2.347930 4.619893 6.592057
2.586975 5.099877 6.536876
2.851333 5.629867 6.508758
3.143570 6.214387 6.512587
3.466447 6.858076 6.554306
3.822903 7.565553 6.641122
4.216028 8.341236 6.781731
4.649021 9.189066 6.986558
5.125110 10.112137 7.268010
5.647453 11.112190 7.640716
6.218978 12.188942 8.121714
6.842178 13.339223 8.730546
7.518824 14.555892 9.489173
8.249594 15.826535 10.421608
9.033606 17.131970 11.553128
9.867844 18.444650 12.908895
10.746492 19.727156 14.511819
11.660199 20.931084 16.379494
12.595352 21.996775 18.520194
13.533452 22.854493 20.928052
14.450758 23.427669 23.577924
15.318395 23.638731 26.420826
16.103141 23.417619 29.381277
16.769055 22.712349 32.358072
17.279995 21.500018 35.229822
17.602862 19.795784 37.865684
17.711186 17.656991 40.140266
17.588427 15.180333 41.950023
17.230337 12.491605 43.227405
16.645823 9.729883 43.949165
15.856096 7.029726 44.136778
14.892287 4.505551 43.849289
13.792033 2.241345 43.171000
12.595738 0.286948 42.197457
11.343120 -1.339783 41.022908
10.070506 -2.646896 39.731208
8.809061 -3.660599 38.390788
7.583919 -4.417699 37.053169
6.414069 -4.959343 35.754012
5.312757 -5.326495 34.515582
4.288200 -5.557075 33.349730
3.344437 -5.684463 32.260792
2.482189 -5.736977 31.248074
1.699656 -5.737964 30.307821
0.993212 -5.706246 29.434660
0.357980 -5.656711 28.622600
-0.211706 -5.600945 27.865689
-0.721939 -5.547827 27.158399
-1.178969 -5.504061 26.495830
-1.589002 -5.474628 25.873798
-1.958059 -5.463161 25.288842
-2.291881 -5.472258 24.738189
-2.595872 -5.503723 24.219692
-2.875062 -5.558771 23.731773
-3.134096 -5.638175 23.273352
-3.377234 -5.742392 22.843797
-3.608361 -5.871647 22.442867
-3.831008 -6.026001 22.070680
-4.048369 -6.205397 21.727677
-4.263323 -6.409684 21.414602
-4.478456 -6.638627 21.132486
-4.696084 -6.891907 20.882632
-4.918265 -7.169104 20.666613
-5.146817 -7.469668 20.486257
-5.383324 -7.792875 20.343648
-5.629140 -8.137786 20.241107
-5.885388 -8.503176 20.181181
-6.152950 -8.887466 20.166611
-6.432456 -9.288644 20.200300
-6.724256 -9.704177 20.285250
-7.028402 -10.130920 20.424494
-7.344604 -10.565024 20.620990
-7.672197 -11.001853 20.877497
-8.010099 -11.435911 21.196412
-8.356762 -11.860794 21.579578
-8.710132 -12.269181 22.028058
-9.067611 -12.652863 22.541883
-9.426028 -13.002852 23.119778
-9.781626 -13.309552 23.758889
-10.130075 -13.563024 24.454522
-10.466509 -13.753348 25.199926
-10.785599 -13.871074 25.986161
-11.081666 -13.907737 26.802068
-11.348840 -13.856440 27.634384
-11.581249 -13.712419 28.468031
-11.773255 -13.473574 29.286577
-11.919698 -13.140871 30.072864
-12.016165 -12.718587 30.809773
-12.059227 -12.214321 31.481062
-12.046659 -11.638765 32.072210
-11.977597 -11.005229 32.571169
-11.852625 -10.328956 32.968968
-11.673782 -9.626292 33.260078
-11.444485 -8.913801 33.442530
-11.169380 -8.207398 33.517774
-10.854119 -7.521594 33.490302
-10.505109 -6.868922 33.367120
-10.129226 -6.259546 33.157101
-9.733536 -5.701104 32.870325
-9.325039 -5.198721 32.517445
-8.910441 -4.755194 32.109145
-8.495975 -4.371278 31.655696
-8.087267 -4.046041 31.166644
-7.689255 -3.777240 30.650609
-7.306143 -3.561688 30.115185
-6.941400 -3.395594 29.566924
-6.597788 -3.274846 29.011379
-6.277408 -3.195249 28.453190
-5.981766 -3.152712 27.896188
-5.711846 -3.143379 27.343512
-5.468186 -3.163726 26.797727
-5.250957 -3.210611 26.260928
-5.060034 -3.281311 25.734843
-4.895064 -3.373522 25.220916
-4.755531 -3.485353 24.720384
-4.640805 -3.615304 24.234335
-4.550193 -3.762240 23.763765
-4.482974 -3.925357 23.309624
-4.438436 -4.104146 22.872844
-4.415897 -4.298362 22.454383
-4.414730 -4.507983 22.055245
-4.434373 -4.733176 21.676508
-4.474343 -4.974263 21.319349
-4.534238 -5.231684 20.985062
-4.613741 -5.505961 20.675084
-4.712617 -5.797662 20.391014
-4.830709 -6.107360 20.134632
-4.967928 -6.435588 19.907921
-5.124238 -6.782795 19.713079
-5.299646 -7.149289 19.552541
-5.494176 -7.535176 19.428985
-5.707849 -7.940291 19.345337
-5.940651 -8.364122 19.304771
-6.192501 -8.805715 19.310686
-6.463208 -9.263583 19.366684
-6.752430 -9.735592 19.476513
-7.059618 -10.218855 19.643991
-7.383956 -10.709609 19.872900
-7.724307 -11.203109 20.166842
-8.079133 -11.693530 20.529057
-8.446435 -12.173889 20.962187
-8.823685 -12.636020 21.468010
-9.207757 -13.070598 22.047118
-9.594886 -13.467243 22.698578
-9.980635 -13.814727 23.419569
-10.359889 -14.101293 24.205041
-10.726896 -14.315100 25.047419
-11.075341 -14.444791 25.936411
-11.398482 -14.480170 26.858947
-11.689330 -14.412942 27.799320
-11.940899 -14.237462 28.739540
-12.146484 -13.951426 29.659940
-12.299984 -13.556390 30.539999
-12.396226 -13.058069 31.359345
-12.431274 -12.466321 32.098855
-12.402694 -11.794791 32.741739
-12.309738 -11.060242 33.274495
-12.153438 -10.281601 33.687618
-11.936589 -9.478851 33.975999
-11.663624 -8.671859 34.138958
-11.340398 -7.879292 34.179947
-10.973886 -7.117710 34.105963
-10.571847 -6.400913 33.926773
-10.142466 -5.739577 33.654044
-9.694008 -5.141165 33.300490
-9.234514 -4.610080 32.879092
-8.771540 -4.147985 32.402468
-8.311970 -3.754248 31.882396
-7.861879 -3.426429 31.329511
-7.426464 -3.160770 30.753136
-7.010025 -2.952649 30.161247
-6.615989 -2.796967 29.560516
-6.246959 -2.688475 28.956420
-5.904797 -2.622023 28.353384
-5.590707 -2.592739 27.754931
-5.305335 -2.596158 27.163844
-5.048864 -2.628294 26.582304
-4.821105 -2.685679 26.012024
-4.621581 -2.765371 25.454357
-4.449607 -2.864943 24.910393
-4.304355 -2.982454 24.381037
-4.184914 -3.116415 23.867067
-4.090339 -3.265750 23.369194
-4.019688 -3.429753 22.888096
-3.972061 -3.608045 22.424458
-3.946619 -3.800533 21.979000
-3.942608 -4.007375 21.552502
-3.959371 -4.228939 21.145828
-3.996356 -4.465768 20.759947
-4.053125 -4.718549 20.395956
-4.129351 -4.988080 20.055103
-4.224817 -5.275233 19.738805
-4.339415 -5.580924 19.448677
-4.473131 -5.906072 19.186551
-4.626041 -6.251560 18.954502
-4.798295 -6.618185 18.754871
-4.990094 -7.006603 18.590289
-5.201679 -7.417269 18.463694
-5.433293 -7.850357 18.378345
-5.685158 -8.305672 18.337832
-5.957434 -8.782552 18.346065
-6.250177 -9.279748 18.407256
-6.563282 -9.795295 18.525872
-6.896430 -10.326370 18.706567
-7.249013 -10.869135 18.954064
-7.620063 -11.418593 19.273009
-8.008164 -11.968433 19.667758
-8.411369 -12.510915 20.142109
-8.827103 -13.036787 20.698976
-9.252085 -13.535275 21.339992
-9.682248 -13.994164 22.065067
-10.112690 -14.400002 22.871906
-10.537646 -14.738466 23.755534
-10.950519 -14.994884 24.707865
-11.343952 -15.154955 25.717379
-11.709981 -15.205610 26.768981
-12.040254 -15.136005 27.844105
-12.326334 -14.938538 28.921129
-12.560057 -14.609802 29.976123
-12.733945 -14.151335 30.983929
-12.841640 -13.570052 31.919500
-12.878306 -12.878245 32.759380
-12.840980 -12.093107 33.483175
-12.728819 -11.235795 34.074830
-12.543213 -10.330119 34.523559
-12.287752 -9.401007 34.824312
-11.968047 -8.472923 34.977731
-11.591420 -7.568437 34.989645
-11.166506 -6.707071 34.870179
-10.702796 -5.904535 34.632639
-10.210171 -5.172372 34.292316
-9.698471 -4.517976 33.865348
-9.177111 -3.944918 33.367745
-8.654789 -3.453479 32.814629
-8.139267 -3.041297 32.219717
-7.637243 -2.704040 31.595030
-7.154299 -2.436045 30.950782
-6.694902 -2.230883 30.295419
-6.262465 -2.081821 29.635755
-5.859438 -1.982184 28.977165
-5.487415 -1.925621 28.323798
-5.147257 -1.906281 27.678797
-4.839214 -1.918923 27.044502
-4.563048 -1.958966 26.422629
-4.318138 -2.022505 25.814423
-4.103584 -2.106292 25.220783
-3.918291 -2.207697 24.642369
-3.761049 -2.324666 24.079677
-3.630590 -2.455663 23.533105
-3.525645 -2.599617 23.003000
-3.444984 -2.755866 22.489697
-3.387450 -2.924112 21.993550
-3.351982 -3.104367 21.514954
-3.337633 -3.296916 21.054367
-3.343589 -3.502276 20.612328
-3.369168 -3.721166 20.189478
-3.413833 -3.954473 19.786575
-3.477188 -4.203225 19.404516
-3.558979 -4.468569 19.044356
-3.659090 -4.751737 18.707333
-3.777535 -5.054028 18.394891
-3.914455 -5.376776 18.108710
-4.070102 -5.721314 17.850731
-4.244831 -6.088943 17.623196
-4.439084 -6.480877 17.428673
-4.653368 -6.898195 17.270091
-4.888238 -7.341765 17.150775
-5.144263 -7.812166 17.074470
-5.421996 -8.309582 17.045365
-5.721930 -8.833685 17.068096
-6.044451 -9.383486 17.147746
-6.389774 -9.957174 17.289803
-6.757875 -10.551928 17.500096
-7.148406 -11.163705 17.784678
-7.560599 -11.787032 18.149656
-7.993162 -12.414783 18.600947
-8.444159 -13.037983 19.143947
-8.910887 -13.645660 19.783113
-9.389757 -14.224772 20.521445
-9.876184 -14.760259 21.359881
-10.364493 -15.235263 22.296627
-10.847877 -15.631564 23.326462
-11.318403 -15.930267 24.440098
-11.767099 -16.112764 25.623666
-12.184140 -16.161944 26.858459
-12.559135 -16.063593 28.121028
-12.881529 -15.807865 29.383740
-13.141102 -15.390655 30.615846
-13.328540 -14.814669 31.785046
-13.436027 -14.089992 32.859435
-13.457805 -13.233994 33.809655
-13.390642 -12.270508 34.610969
-13.234133 -11.228324 35.244998
-12.990812 -10.139165 35.700861
-12.666040 -9.035416 35.975579
-12.267691 -7.947889 36.073711
-11.805666 -6.903925 36.006327
-11.291301 -5.926003 35.789509
-10.736722 -5.030985 35.442631
-10.154227 -4.229950 34.986651
-9.555729 -3.528549 34.442609
-8.952313 -2.927717 33.830436
-8.353904 -2.424588 33.168143
-7.769066 -2.013475 32.471349
-7.204911 -1.686803 31.753125
-6.667093 -1.435935 31.024042
-6.159883 -1.251831 30.292390
-5.686288 -1.125566 29.564472
-5.248199 -1.048689 28.844928
-4.846557 -1.013460 28.137059
-4.481516 -1.012984 27.443127
-4.152604 -1.041266 26.764602
-3.858864 -1.093209 26.102382
-3.598991 -1.164581 25.456956
-3.371437 -1.251947 24.828541
-3.174514 -1.352600 24.217177
-3.006466 -1.464480 23.622804
-2.865538 -1.586098 23.045312
-2.750023 -1.716459 22.484582
-2.658304 -1.854995 21.940511
-2.588884 -2.001507 21.413029
-2.540401 -2.156108 20.902119
-2.511650 -2.319182 20.407822
-2.501588 -2.491341 19.930252
-2.509338 -2.673399 19.469600
-2.534193 -2.866341 19.026153
-2.575616 -3.071304 18.600297
-2.633234 -3.289560 18.192536
-2.706838 -3.522503 17.803509
-2.796376 -3.771632 17.434004
-2.901948 -4.038547 17.084986
-3.023802 -4.324931 16.757623
-3.162326 -4.632538 16.453309
-3.318039 -4.963178 16.173707
-3.491588 -5.318694 15.920781
-3.683731 -5.700930 15.696845
-3.895331 -6.111699 15.504603
-4.127334 -6.552725 15.347204
-4.380756 -7.025581 15.228295
-4.656655 -7.531603 15.152071
-4.956099 -8.071775 15.123330
-5.280126 -8.646598 15.147508
-5.629693 -9.255918 15.230715
-6.005610 -9.898717 15.379736
-6.408463 -10.572872 15.601998
-6.838515 -11.274868 15.905492
-7.295589 -11.999484 16.298620
-7.778932 -12.739446 16.789951
-8.287057 -13.485082 17.387856
-8.817569 -14.224001 18.100014
