X Y Z
23.866770 -16.514179 132.674017
19.704605 -22.637086 124.938190
15.488027 -26.139188 117.397656
11.435801 -27.774498 110.723779
7.674191 -28.262993 105.173088
4.256108 -28.166077 100.752982
1.184661 -27.868121 97.358431
-1.566443 -27.605126 94.856702
-4.037862 -27.503554 93.129188
-6.274491 -27.613345 92.086213
-8.318984 -27.931178 91.667342
-10.207660 -28.415133 91.834714
-11.967898 -28.993463 92.563182
-13.616433 -29.570310 93.828911
-15.158333 -30.031004 95.597238
-16.586634 -30.249236 97.810706
-17.882875 -30.097866 100.378812
-19.018807 -29.464028 103.171879
-19.959559 -28.267527 106.021959
-20.668285 -26.479295 108.733150
-21.111935 -24.134845 111.101662
-21.267283 -21.337352 112.942662
-21.126033 -18.247069 114.117591
-20.697784 -15.058085 114.554230
-20.010111 -11.968082 114.253516
-19.105747 -9.149295 113.281588
-18.037643 -6.728017 111.750591
-16.863122 -4.776285 109.794818
-15.638374 -3.314984 107.548832
-14.414170 -2.324626 105.131850
-13.233207 -1.759205 102.639644
-12.129001 -1.559453 100.142884
-11.126034 -1.663375 97.689740
-10.240734 -2.013445 95.310595
-9.482885 -2.560753 93.023207
-8.857180 -3.266829 90.837380
-8.364727 -4.103918 88.758741
-8.004383 -5.054341 86.791588
-7.773872 -6.109396 84.940972
-7.670694 -7.268084 83.214234
-7.692807 -8.535784 81.622215
-7.839131 -9.922923 80.180354
-8.109870 -11.443574 78.909792
-8.506662 -13.113878 77.838603
-9.032546 -14.950070 77.003176
-9.691721 -16.965879 76.449699
-10.489029 -19.168937 76.235567
-11.429093 -21.555839 76.430350
-12.514973 -24.105481 77.115644
-13.746234 -26.770497 78.382712
-15.116300 -29.467087 80.326367
-16.609049 -32.064506 83.033096
-18.194837 -34.377077 86.561526
-19.826448 -36.163770 90.914511
-21.436036 -37.142286 96.005280
-22.934688 -37.024525 101.625604
-24.216567 -35.575597 107.430440
-25.169108 -32.687501 112.956791
-25.689072 -28.444027 117.688230
-25.701508 -23.144721 121.157545
-25.176173 -17.264637 123.055491
-24.135519 -11.354852 123.301199
-22.650989 -5.920350 122.043608
-20.828932 -1.323342 119.597290
-18.791268 2.257121 116.346228
-16.656966 4.809341 112.655804
-14.528641 6.439537 108.817908
-12.485644 7.315374 105.032614
-10.582764 7.620138 101.415929
-8.852621 7.523686 98.019877
-7.309825 7.168480 94.854448
-5.955537 6.666025 91.905914
-4.781617 6.099079 89.149814
-3.774026 5.526352 86.559055
-2.915429 4.987724 84.108304
-2.187057 4.509041 81.775946
-1.569980 4.106138 79.544580
-1.045915 3.788065 77.400764
-0.597682 3.559585 75.334450
-0.209410 3.423101 73.338346
0.133437 3.380131 71.407351
0.444161 3.432450 69.538114
0.735017 3.582997 67.728730
1.017460 3.836620 65.978596
1.302434 4.200734 64.288401
1.600700 4.685940 62.660290
1.923178 5.306635 61.098193
2.281333 6.081672 59.608393
2.687573 7.035045 58.200372
3.155690 8.196624 56.888067
3.701316 9.602859 55.691667
4.342408 11.297349 54.640175
5.099720 13.331023 53.775012
5.997208 15.761493 53.154998
7.062276 18.650790 52.863086
8.325641 22.060173 53.015126
9.820503 26.039912 53.770521
11.580458 30.610914 55.343616
13.635290 35.734035 58.012401
16.003484 41.262852 62.116840
18.680069 46.878739 68.032471
21.618890 52.017475 76.097141
24.710335 55.819364 86.467002
27.760111 57.168733 98.898491
30.481725 54.910302 112.517059
32.520928 48.280876 125.733735
33.524903 37.423543 136.516508
33.244284 23.641983 143.061671
31.622958 9.077864 144.548024
28.822348 -4.096702 141.453434
25.163765 -14.450222 135.210382
21.024983 -21.565938 127.506335
16.746477 -25.814158 119.712382
12.580098 -27.933195 112.666473
8.680022 -28.690980 106.735053
5.118778 -28.713277 101.980229
1.911369 -28.440833 98.314589
-0.962375 -28.150727 95.603524
-3.540768 -27.996232 93.718759
-5.868592 -28.043410 92.559400
-7.989556 -28.297896 92.054947
-9.941556 -28.722249 92.159437
-11.753681 -29.246528 92.841526
-13.444307 -29.775183 94.072725
-15.019973 -30.193083 95.814845
-16.474985 -30.373163 98.007688
-17.791959 -30.187545 100.558539
-18.943559 -29.522852 103.335923
-19.895706 -28.298717 106.170481
-20.612276 -26.486250 108.865346
-21.060898 -24.121395 111.216285
-21.219010 -21.307819 113.038570
-21.078953 -18.206103 114.194227
-20.650922 -15.010318 114.611922
-19.963006 -11.917709 114.293533
-19.058346 -9.099712 113.305968
-17.990174 -6.681622 111.761825
-16.815969 -4.734455 109.795497
-15.591970 -3.278209 107.541355
-14.368922 -2.292721 105.118238
-13.189441 -1.731550 102.621467
-12.086939 -1.535194 100.121266
-11.085793 -1.641580 97.665423
-10.202331 -1.993207 95.284014
-9.446251 -2.541250 92.994567
-8.822183 -3.247349 90.806719
-8.331183 -4.083868 88.725978
-7.972076 -5.033243 86.756554
-7.742566 -6.086880 84.903426
-7.640144 -7.243880 83.173869
-7.662772 -8.509722 81.578660
-7.809381 -9.894936 80.133166
-8.080197 -11.413716 78.858451
-8.476888 -13.082346 77.782509
-9.002538 -14.917250 76.941647
-9.661407 -16.932397 76.381987
-10.458419 -19.135736 76.160891
-11.398302 -21.524266 76.347969
-12.484259 -24.077383 77.024968
-13.716033 -26.748296 78.283497
-15.087265 -29.453815 80.218983
-16.582089 -32.063719 82.918884
-18.171126 -34.392586 86.443213
-19.807404 -36.199098 90.796575
-21.423228 -37.199810 95.894100
-22.929664 -37.104394 101.529146
-24.220591 -35.674702 107.357273
-25.182848 -32.798985 112.914421
-25.712313 -28.557811 117.681125
-25.733008 -23.249235 121.185605
-25.213733 -17.349297 123.113726
-24.176288 -11.412348 123.380900
-22.691902 -5.947835 122.134554
-20.867158 -1.322184 119.690044
-18.824527 2.282636 116.433690
-16.683678 4.853647 112.733729
-14.547911 6.497154 108.884603
-12.497142 7.381735 105.088212
-10.586570 7.691917 101.461629
-8.849061 7.598782 98.057331
-7.299343 7.245834 94.885369
-5.938595 6.745393 91.931858
-4.758624 6.180830 89.172100
-3.745295 5.611308 86.578757
-2.881146 5.077056 84.126288
-2.147265 4.604205 81.792917
-1.524569 4.208853 79.561133
-0.994606 3.900313 77.417438
-0.540023 3.683640 75.351772
-0.144757 3.561575 73.356881
0.205933 3.536041 71.427747
0.525578 3.609300 69.561161
0.826691 3.784881 67.755429
1.121024 4.068347 66.010244
1.419864 4.467973 64.326718
1.734369 4.995385 62.707577
2.075931 5.666201 61.157566
2.456563 6.500697 59.684096
2.889316 7.524508 58.298223
3.388731 8.769340 57.016077
3.971298 10.273609 55.860901
4.655940 12.082865 54.865939
5.464457 14.249672 54.078467
6.421872 16.832413 53.565310
7.556548 19.892055 53.420178
8.899819 23.485347 53.772967
10.484749 27.652014 54.800579
12.343359 32.392528 56.737407
14.501388 37.632247 59.880768
16.969315 43.168552 64.581574
19.728425 48.602817 71.203358
22.711552 53.273246 80.026467
25.780890 56.231416 91.078725
28.710764 56.337489 103.907869
31.190175 52.551392 117.389771
32.862508 44.407530 129.757617
33.407829 32.462565 139.020889
32.643881 18.355710 143.698010
30.594845 4.287488 143.443959
27.485021 -7.815055 139.121744
23.660972 -16.902881 132.293485
19.488831 -22.876667 124.542403
15.275807 -26.264866 117.033328
11.235730 -27.825305 110.412908
7.490580 -28.271834 104.920967
4.090162 -28.156723 100.556258
1.035629 -27.855909 97.210679
-1.700370 -27.598874 94.751471
-4.158920 -27.507436 93.061293
-6.384937 -27.628308 92.052021
-8.420832 -27.955865 91.664558
-10.302517 -28.446447 91.861930
-12.056851 -29.026906 92.619313
-13.699983 -29.600243 93.912572
-15.236351 -30.050958 95.706099
-16.658368 -30.252385 97.940894
-17.947003 -30.077719 100.524459
-19.073569 -29.415352 103.324969
-20.002965 -28.187364 106.172629
-20.698404 -26.367857 108.870528
-21.127211 -23.995987 111.215173
-21.266849 -21.178359 113.023538
-21.109925 -18.077707 114.160194
-20.667026 -14.889098 114.556785
-19.966631 -11.809536 114.218048
-19.052158 -9.009219 113.213132
-17.976940 -6.611643 111.655971
-16.798373 -4.685947 109.681381
-15.572451 -3.250545 107.423431
-14.349569 -2.284175 105.000227
-13.171948 -1.739807 102.506195
-12.072610 -1.557791 100.010710
-11.075577 -1.676219 97.560865
-10.196886 -2.037942 95.186240
-9.446007 -2.594579 92.904057
-8.827409 -3.308235 90.723811
-8.342046 -4.151714 88.650992
-7.988688 -5.107846 86.689893
-7.765028 -6.168373 84.845651
-7.668573 -7.332669 83.125764
-7.697321 -8.606417 81.541291
-7.850256 -10.000273 80.107946
-8.127656 -11.528466 78.847205
-8.531234 -13.207194 77.787551
-9.064102 -15.052634 76.965855
-9.730507 -17.078291 76.428866
-10.535307 -19.291350 76.234612
-11.483079 -21.687649 76.453321
-12.576754 -24.244921 77.167188
-13.815644 -26.914130 78.467865
-15.192756 -29.609237 80.450083
-16.691356 -32.196734 83.199416
-18.280962 -34.487913 86.772305
-19.913324 -36.239027 91.167718
-21.519452 -37.166355 96.293158
-23.009381 -36.982939 101.933276
-24.276598 -35.458725 107.735897
-25.208585 -32.494492 113.233136
-25.703122 -28.185404 117.908351
-25.687271 -22.841968 121.300125
-25.133486 -16.946203 123.110107
-24.067025 -11.049801 123.270273
-22.561616 -5.652184 121.940456
-20.724945 -1.106293 119.441445
-18.679210 2.418533 116.158234
-16.542797 4.918285 112.453347
-14.417201 6.503839 108.613967
-12.380459 7.344710 104.835338
-10.486098 7.624058 101.229508
-8.765667 7.510524 97.845726
-7.232947 7.144948 94.692305
-5.888504 6.637217 91.754662
-4.723805 6.068683 89.008031
-3.724579 5.496926 86.425325
-2.873369 4.960964 83.981379
-2.151372 4.486016 81.654796
-1.539674 4.087486 79.428396
-1.020042 3.774136 77.288933
-0.575360 3.550563 75.226523
-0.189829 3.419091 73.234002
0.151019 3.381225 71.306375
0.460427 3.438785 69.440373
0.750600 3.594796 67.634165
1.032960 3.854230 65.887216
1.318436 4.224662 64.200289
1.617789 4.716881 62.575617
1.941961 5.345514 61.017243
2.302459 6.129673 59.531600
2.711757 7.093656 58.128379
3.183735 8.267675 56.821809
3.734143 9.688558 55.632490
4.381080 11.400304 54.590006
5.145463 13.454234 53.736589
6.051437 15.908276 53.132196
7.126592 18.824579 52.861343
8.401811 22.264115 53.041981
9.910383 26.276097 53.836238
11.685823 30.879047 55.461775
13.757521 36.029300 58.200165
16.143030 41.572788 62.394302
18.835622 47.179264 68.420060
21.786253 52.269117 76.609713
24.881151 55.966386 87.103591
27.920949 57.145719 99.628966
30.614434 54.660562 113.271827
32.605257 47.784897 126.407928
33.543534 36.723351 136.997723
33.188613 22.839788 143.273901
31.496500 8.300708 144.484617
28.639547 -4.745890 141.174510
24.944968 -14.922775 134.808833
20.790579 -21.865706 127.069378
16.512850 -25.976159 119.300161
12.358167 -28.001292 112.309854
8.475660 -28.704134 106.443582
4.934055 -28.700490 101.751655
1.745890 -28.421212 98.141939
-1.110389 -28.135515 95.479176
-3.673706 -27.991020 93.636282
-5.988946 -28.049887 92.514078
-8.099606 -28.315037 92.043623
-10.043166 -28.747043 92.180049
-11.848172 -29.274430 92.892507
-13.532384 -29.800441 94.152328
-15.101678 -30.209090 95.920468
-16.549709 -30.372956 98.135241
-17.858497 -30.164515 100.701976
-19.000246 -29.471677 103.487081
-19.940633 -28.216382 106.319377
-20.643579 -26.372944 109.001020
-21.077083 -23.980972 111.328107
-21.219264 -21.147577 113.117756
-21.063364 -18.035813 114.235154
-20.620561 -14.840716 114.612850
-19.919841 -11.758833 114.256528
-19.005022 -8.959547 113.236099
-17.929712 -6.565346 111.665937
-16.751454 -4.644350 109.680943
-15.526286 -3.214089 107.414981
-14.304571 -2.252640 104.985771
-13.128444 -1.712548 102.487285
-12.030823 -1.533937 99.988452
-11.035624 -1.654831 97.535985
-10.158781 -2.018113 95.159161
-9.409684 -2.575487 92.874976
-8.792732 -3.289174 90.692760
-8.308832 -4.132098 88.617887
-7.956722 -5.087204 86.654564
-7.734075 -6.146343 84.807858
-7.638390 -7.308990 83.085203
-7.667671 -8.580928 81.497596
-7.820912 -9.972919 80.060680
-8.098413 -11.499310 78.795857
-8.501920 -13.176446 77.731532
-9.034589 -15.020690 76.904499
-9.700729 -17.045788 76.361446
-10.505280 -19.259241 76.160375
-11.452926 -21.657286 76.371560
-12.546738 -24.218149 77.077360
-13.786205 -26.893358 78.369779
-15.164552 -29.597462 80.344174
-16.665290 -32.197447 83.087098
-18.258199 -34.504822 86.656366
-19.895259 -36.275500 91.052675
-21.507620 -37.224566 96.185372
-23.005274 -37.062808 101.840605
-24.281410 -35.556933 107.666684
-25.222903 -32.604059 113.194542
-25.726655 -28.296292 117.904435
-25.718720 -22.942842 121.330409
-25.170634 -17.026877 123.169359
-24.107044 -11.103425 123.349757
-22.601505 -5.676311 122.030130
-20.761960 -1.102548 119.532176
-18.711169 2.445782 116.243261
-16.568207 4.963526 112.528718
-14.435236 6.561729 108.678194
-12.390839 7.410848 104.888674
-10.488931 7.695274 101.273196
-8.761292 7.584847 97.881420
-7.221807 7.221416 94.721691
-5.871053 6.715655 91.779262
-4.700441 6.149502 89.029128
-3.695599 5.580974 86.443962
-2.838946 5.049424 83.998395
-2.111535 4.580349 81.670875
-1.494299 4.189408 79.444119
-0.968839 3.885624 77.304828
-0.517868 3.673883 75.243108
-0.125396 3.556846 73.251838
0.223247 3.536422 71.326108
0.541533 3.614919 69.462792
0.841925 3.795951 67.660272
1.136138 4.085205 65.918314
1.435443 4.491115 64.238105
1.750999 5.025496 62.622464
2.094217 5.704192 61.076253
2.477151 6.547738 59.607044
2.912918 7.582065 58.226113
3.416144 8.839212 56.949897
4.003433 10.357958 55.802072
4.693845 12.184226 54.816491
5.509339 14.370927 54.041284
6.475110 16.976683 53.544457
7.619690 20.062463 53.421334
8.974544 23.684530 53.803952
10.572769 27.881252 54.871933
12.446227 32.650276 56.862851
14.620133 37.911852 60.077215
17.103863 43.455073 64.867988
19.876737 48.869307 71.597406
22.868509 53.477934 80.537722
25.937191 56.318896 91.698002
28.852405 56.248335 104.595225
31.299435 52.242849 118.068671
32.921180 43.879965 130.326012
33.402297 31.775225 139.383362
32.569931 17.614190 143.805190
30.459402 3.604340 143.312480
27.303658 -8.361408 138.820236
23.452774 -17.285445 131.907679
19.271462 -23.110489 124.144458
15.062636 -26.386030 116.668846
11.035159 -27.872994 110.102919
7.306753 -28.278738 104.670134
3.924161 -28.146303 100.360900
0.886617 -27.843212 97.064243
-1.834250 -27.592490 94.647484
-4.279933 -27.511367 92.994592
-6.495351 -27.643369 92.019007
-8.522659 -27.980598 91.662961
-10.397352 -28.477669 91.890348
-12.145766 -29.060045 92.676644
-13.783456 -29.629599 93.997383
-15.314230 -30.070022 95.815985
-16.729875 -30.254321 98.071878
-18.010796 -30.056075 100.670553
-19.127875 -29.364982 103.478043
-20.045795 -28.105456 106.322740
-20.727839 -26.254807 109.006782
-21.141730 -23.855837 111.327050
-21.265628 -21.018554 113.102407
-21.093056 -17.908103 114.200610
-20.635584 -14.720440 114.557183
-19.922588 -11.651810 114.180636
-18.998155 -8.870316 113.143071
-17.915986 -6.496636 111.560142
-16.733530 -4.597026 109.567124
-15.506576 -3.187457 107.297553
-14.285134 -2.244937 104.868399
-13.110946 -1.721450 102.372741
-12.016541 -1.556992 99.878666
-11.025486 -1.689762 97.432204
-10.153428 -2.063001 95.062148
-9.409532 -2.628860 92.785198
-8.798041 -3.350021 90.610549
-8.319763 -4.199843 88.543564
-7.973385 -5.161663 86.588535
-7.756567 -6.227662 84.750691
-7.666829 -7.397585 83.037689
-7.702210 -8.677414 81.460810
-7.861757 -10.078031 80.036044
-8.145822 -11.613815 78.785210
-8.556197 -13.301016 77.737198
-9.096061 -15.155746 76.929370
-9.769711 -17.191275 76.409041
-10.582017 -19.414326 76.234871
-11.537508 -21.819962 76.477747
-12.638977 -24.384728 77.220459
-13.885478 -27.057886 78.555026
-15.269591 -29.751129 80.576065
-16.773955 -32.328161 83.368182
-18.367243 -34.597241 86.985545
-20.000158 -36.311946 91.423141
-21.602567 -37.187236 96.582648
-23.083461 -36.937470 102.241553
-24.335686 -35.337647 108.040606
-25.246814 -32.297518 113.507220
-25.715703 -27.923691 118.124844
-25.671475 -22.537512 121.438180
-25.089304 -16.627669 123.159969
-23.997242 -10.746107 123.235031
-22.471260 -5.386409 121.833902
-20.620324 -0.892139 119.283297
-18.566859 2.577025 115.968975
-16.428628 5.024616 112.250445
-14.305987 6.566003 108.410140
-12.275657 7.372421 104.638498
-10.389910 7.626825 101.043666
-8.679235 7.496604 97.672182
-7.156598 7.120965 94.530730
-5.821981 6.608186 91.603911
-4.666468 6.038226 88.866675
-3.675561 5.467546 86.291955
-2.831690 4.934318 83.854755
-2.116018 4.463147 81.533900
-1.509652 4.069009 79.312429
-0.994408 3.760392 77.177294
-0.553237 3.541726 75.118767
-0.170411 3.415261 73.129816
0.168471 3.382496 71.205547
0.476591 3.445294 69.342774
0.766107 3.606769 67.539739
1.048409 3.872020 65.795975
1.334409 4.248779 64.112320
1.634870 4.748030 62.491094
1.960758 5.384624 60.936454
2.323621 6.177941 59.454988
2.736001 7.152581 58.056597
3.211868 8.339098 56.755806
3.767089 9.774698 55.573632
4.419903 11.503781 54.540246
5.191398 13.578054 53.698707
6.105901 16.055754 53.110121
7.191191 18.999136 52.860587
8.478312 22.468853 53.070182
10.000636 26.513013 53.903783
11.791585 31.147670 55.582379
13.880135 36.324517 58.391105
16.282874 41.881674 62.675699
18.991271 47.477098 68.812151
21.953338 52.515700 77.126746
25.051094 56.105434 87.743394
28.080099 57.111975 100.359604
30.744515 54.398800 114.021818
32.686115 47.278509 127.071526
33.558253 36.017763 137.463808
33.129224 22.039250 143.469937
31.367160 7.531601 144.407995
28.455101 -5.383537 140.887872
24.725811 -15.383641 134.405220
20.556870 -22.155913 126.634503
16.280622 -26.131543 118.892241
12.137996 -28.065503 111.958231
8.273153 -28.715485 106.156910
4.751110 -28.687285 101.527299
1.582016 -28.401996 97.972859
-1.257011 -28.121122 95.357831
-3.805471 -27.986766 93.556369
-6.108331 -28.057282 92.471004
-8.208859 -28.332931 92.034329
-10.144113 -28.772337 92.202536
-11.942097 -29.302514 92.945226
-13.619947 -29.825514 94.233516
-15.182883 -30.224520 96.027466
-16.623906 -30.371786 98.263871
-17.924450 -30.140188 100.846088
-19.056268 -29.418970 103.638406
-19.984808 -28.132437 106.467862
-20.674051 -26.258142 109.135692
-21.092388 -23.839362 111.438403
-21.218630 -20.986616 113.195034
-21.046931 -17.865365 114.273990
-20.589447 -14.671516 114.611717
-19.876057 -11.600836 114.217676
-18.951240 -8.820600 113.164725
-17.868962 -6.450467 111.568940
-16.686814 -4.555675 109.565668
-15.460622 -3.151320 107.288224
-14.240358 -2.213760 104.853188
-13.067678 -1.694562 102.353179
-11.975004 -1.533511 99.855842
-10.985794 -1.668741 97.406829
-10.115595 -2.043533 95.034632
-9.373488 -2.610127 92.755728
-8.763651 -3.331320 90.579152
-8.286844 -4.180596 88.510154
-7.941721 -5.141406 86.552941
-7.725925 -6.206041 84.712672
-7.636968 -7.374348 82.996944
-7.672896 -8.652408 81.416975
-7.832765 -10.051212 79.988689
-8.116951 -11.585255 78.733830
-8.527279 -13.270936 77.681215
-9.066975 -15.124553 76.868131
-9.740396 -17.159618 76.341837
-10.552494 -19.383168 76.160973
-11.507907 -21.790664 76.396479
-12.609567 -24.359134 77.131318
-13.856705 -27.038397 78.457875
-15.242115 -29.740714 80.471400
-16.748680 -32.330258 83.257482
-18.345324 -34.615463 86.871666
-19.982973 -36.349521 91.310642
-21.591618 -37.246152 96.477881
-23.080193 -37.017428 102.152285
-24.341227 -35.435127 107.974975
-25.261678 -32.405421 113.472072
-25.739527 -28.032007 118.123858
-25.702906 -22.635120 121.470523
-25.126106 -16.704746 123.220189
-24.036606 -10.796227 123.314363
-22.510243 -5.407492 121.922462
-20.656261 -0.886043 119.372235
-18.597657 2.605856 116.051838
-16.452872 5.070720 112.323548
-14.322915 6.624162 108.472180
-12.285033 7.438386 104.689833
-10.391866 7.697569 101.085580
-8.674121 7.570272 97.706329
-7.144857 7.196683 94.558773
-5.804060 6.685840 91.627340
-4.642753 6.118266 88.886740
-3.646336 5.550844 86.309671
-2.797115 5.022070 83.870938
-2.076109 4.556817 81.549215
-1.464272 4.170315 79.327444
-0.943258 3.871306 77.192526
-0.495845 3.664510 75.134730
-0.106118 3.552514 73.147066
0.240526 3.537218 71.224729
0.557497 3.620977 69.364679
0.857208 3.807493 67.565372
1.151344 4.102580 65.826645
1.451158 4.514832 64.149763
1.767810 5.056258 62.537640
2.112733 5.742928 60.995259
2.498024 6.595640 59.530353
2.936865 7.640626 58.154424
3.443973 8.910260 56.884224
4.036067 10.443686 55.743873
4.732344 12.287201 54.767847
5.554924 14.494061 54.005148
6.529177 17.123122 53.524992
7.683802 20.235331 53.424349
9.050393 23.886430 53.837442
10.662075 28.113359 54.946651
12.550529 32.910823 56.992768
14.740424 38.193795 60.279481
17.239986 43.742840 65.161705
20.026504 49.135067 72.000105
23.026577 53.678882 81.058319
26.093959 56.398776 92.325913
28.993551 56.147675 105.288381
31.407014 51.920292 118.748288
32.976989 43.338805 130.888852
33.393043 31.078119 139.734974
32.491964 16.868859 143.899206
30.320249 2.923090 143.169034
27.119313 -8.902253 138.510228
23.242474 -17.661387 131.517276
19.052799 -23.338343 123.745003
14.848795 -26.502658 116.304760
10.834341 -27.917643 109.794251
7.122930 -28.283833 104.420928
3.758289 -28.134956 100.167168
0.737782 -27.830166 96.919323
-1.967956 -27.586094 94.544896
-4.400797 -27.515449 92.929207
-6.605646 -27.658613 91.987270
-8.624392 -28.005444 91.662632
-10.492107 -28.508849 91.920037
-12.234595 -29.092914 92.735231
-13.866812 -29.658399 94.083389
-15.391935 -30.088208 95.926927
-16.801125 -30.255051 98.203676
-18.074227 -30.032936 100.817102
-19.181700 -29.312925 103.631101
-20.088026 -28.021813 106.472284
-20.756572 -26.140159 109.141901
-21.155477 -23.714419 111.437286
-21.263610 -20.857966 113.179269
-21.075418 -17.738287 114.238847
-20.603454 -14.552139 114.555440
-19.877981 -11.494924 114.141302
-18.943740 -8.732599 113.071430
-17.854781 -6.383002 111.463129
-16.668594 -4.509518 109.452073
-15.440748 -3.125712 107.171218
-14.220862 -2.206902 104.736381
-13.050199 -1.704121 102.239290
-11.960793 -1.557045 99.746757
-10.975758 -1.703994 97.303761
-10.110357 -2.088614 94.938322
-9.373454 -2.663591 92.666632
-8.769072 -3.392181 90.497596
-8.297875 -4.248301 88.436458
-7.958468 -5.215788 86.487516
-7.748485 -6.287261 84.656092
-7.665458 -7.462830 82.950009
-7.707470 -8.748773 81.380771
-7.873630 -10.156195 79.964649
-8.164366 -11.699617 78.723806
-8.581547 -13.395341 77.687547
-9.128420 -15.259401 76.893724
-9.809331 -17.304825 76.390226
-10.629157 -19.537857 76.236348
-11.592376 -21.952767 76.503635
-12.701639 -24.524884 77.275461
-13.955730 -27.201742 78.644199
-15.346796 -29.892732 80.704313
-16.856838 -32.458748 83.539383
-18.453666 -34.705017 87.201223
-20.086933 -36.382481 91.680738
-21.685360 -37.204890 96.873687
-23.156909 -36.888096 102.550352
-24.393812 -35.212371 108.344469
-25.283783 -32.096626 113.778948
-25.726809 -27.658970 118.337638
-25.654123 -22.231457 121.571674
-25.043640 -16.309138 123.205086
-23.926189 -10.443854 123.195522
-22.379945 -5.123077 121.724012
-20.515094 -0.680899 119.122920
-18.454239 2.732606 115.778516
-16.314477 5.128358 112.047150
-14.195014 6.626058 108.206462
-12.171248 7.398540 104.442117
-10.294207 7.628471 100.858416
-8.593329 7.481954 97.499251
-7.080778 7.096556 94.369727
-5.755966 6.578953 91.453665
-4.609603 6.007723 88.725749
-3.626968 5.438226 86.158947
-2.790386 4.907800 83.728434
-2.080990 4.440445 81.413260
-1.479908 4.050721 79.196684
-0.969007 3.746844 77.065848
-0.531306 3.533086 75.011186
-0.151148 3.411627 73.025791
0.185801 3.383959 71.104871
0.492663 3.451994 69.245322
0.781549 3.618936 67.445457
1.063818 3.890011 65.704878
1.350366 4.273112 64.024499
1.651959 4.779416 62.406727
1.979585 5.424005 60.855836
2.344839 6.226521 59.378568
2.760327 7.211870 57.985038
3.240113 8.410950 56.690073
3.800180 9.861347 55.515112
4.458912 11.607857 54.490923
5.237563 13.702575 53.661402
6.160644 16.204036 53.088822
7.256123 19.174586 52.860886
8.555203 22.674528 53.099822
10.091329 26.750813 53.973277
11.897820 31.416945 55.705587
14.003215 36.619845 58.585430
16.423106 42.189649 62.961292
19.147110 47.772341 69.209053
22.120235 52.757258 77.648581
25.220247 56.236466 88.386751
28.237629 57.067394 101.090710
30.872017 54.124881 114.767282
32.763533 46.761586 127.724749
33.569076 35.306653 137.915003
33.066118 21.240181 143.650055
31.234916 6.770238 144.318412
28.268954 -6.010049 140.593661
24.506203 -15.833250 133.999525
20.323736 -22.436928 126.201546
16.049652 -26.280570 118.488375
11.919438 -28.125981 111.611334
8.072359 -28.725095 105.874781
4.569813 -28.673667 101.306945
1.419630 -28.383150 97.807175
-1.402344 -28.107495 95.239352
-3.936150 -27.983412 93.478916
-6.226817 -28.065535 92.430101
-8.317374 -28.351522 92.027008
-10.244449 -28.798080 92.226852
-12.035496 -29.330731 92.999648
-13.707030 -29.850358 94.316258
-15.263613 -30.239334 96.135811
-16.697596 -30.369618 98.393550
-17.989832 -30.114532 100.990842
-19.111635 -29.364710 103.789865
-20.028238 -28.046871 106.615902
-20.703700 -26.141841 109.269330
-21.106818 -23.696572 111.547145
-21.217114 -20.824952 113.270386
-21.029660 -17.694777 114.310726
-20.557590 -14.502735 114.608523
-19.831664 -11.443731 114.176986
-18.897008 -8.682877 113.091855
-17.807931 -6.336985 111.470844
-16.622055 -4.468425 109.449679
-15.394983 -3.089895 107.161089
-14.176289 -2.176071 104.720489
-13.007148 -1.677586 102.219146
-11.919485 -1.533908 99.723430
-10.936306 -1.683307 97.277946
-10.072772 -2.069467 94.910417
-9.337664 -2.645170 92.636816
-8.734942 -3.373791 90.465891
-8.265220 -4.229368 88.402774
-7.927074 -5.195857 86.451679
-7.718119 -6.265985 84.617863
-7.635882 -7.439965 82.909089
-7.678449 -8.724175 81.336798
-7.844945 -10.129828 79.917196
-8.135818 -11.671565 78.672375
-8.552973 -13.365834 77.631567
-9.099703 -15.228857 76.832555
-9.780415 -17.273904 76.323174
-10.600071 -19.507535 76.162704
-11.563254 -21.924412 76.422752
-12.672758 -24.500346 77.186875
-13.927542 -27.183415 78.547819
-15.319964 -29.883565 80.600696
-16.832266 -32.462133 83.430075
-18.432506 -34.724482 87.089144
-20.070545 -36.421126 91.570493
-21.675219 -37.264526 96.771630
-23.154415 -36.968220 102.464170
-24.400034 -35.309266 108.282114
-25.299166 -32.203072 113.746973
-25.750922 -27.764981 118.339367
-25.685563 -22.326106 121.605943
-25.080150 -16.382940 123.266231
-23.964978 -10.490774 123.274751
-22.418121 -5.141378 121.811591
-20.550067 -0.672650 119.210256
-18.483991 2.762889 115.859441
-16.337670 5.175264 112.118222
-14.210941 6.684484 108.266548
-12.179714 7.464374 104.491669
-10.295365 7.698817 100.898756
-8.587540 7.555063 97.532030
-7.068484 7.171636 94.396588
-5.737607 6.655944 91.476067
-4.585553 6.087112 88.744914
-3.597501 5.520907 86.175863
-2.755649 4.994980 83.743896
-2.040986 4.533595 81.427917
-1.434489 4.151557 79.211091
-0.917864 3.857340 77.080515
-0.473958 3.655502 75.026622
-0.086927 3.548559 73.042549
0.257763 3.538408 71.123596
0.573460 3.627449 69.266808
0.872533 3.819480 67.470713
1.166632 4.120442 65.735223
1.466995 4.539091 64.061680
1.784786 5.087633 62.453093
2.131461 5.782366 60.914569
2.519161 6.644355 59.454006
2.961136 7.700135 58.083138
